url,title,archive_path,sha256,first_seen,last_checked,status,discovered_from
https://www.vic.gov.au/early-childhood-update-august-2025/early-years-assessment-and-learning-tool-mid-year-intake,Early Years Assessment and Learning Tool mid-year intake | vic.gov.au,archive/gov/vic-gov/pages/early-childhood-update-august-2025/early-years-assessment-and-learning-tool-mid-year-intake/current.html,e95e23942c470864c6c6e4d59d20da2174ec9656e3d1c798b4f4538a2b7a0fec,2026-09-04T10:38:30Z,2026-09-26T07:51:00Z,active,sitemap/link
https://www.vic.gov.au/early-childhood-update-august-2025/fresh-safety-measures-across-early-childhood-sector,Fresh safety measures across the early childhood sector | vic.gov.au,archive/gov/vic-gov/pages/early-childhood-update-august-2025/fresh-safety-measures-across-early-childhood-sector/current.html,b8f90ee652ce9bb429852cc4bf04b397037028498b8ac7de3207ab38df3999a6,2026-09-04T10:38:30Z,2026-09-26T07:51:00Z,active,sitemap/link
https://www.vic.gov.au/early-childhood-update-august-2025/improvements-make-transition-learning-and-development-statements-faster-and-easier,"Improvements make Transition Learning and Development Statements faster and easier, helping the transition to primary school | vic.gov.au",archive/gov/vic-gov/pages/early-childhood-update-august-2025/improvements-make-transition-learning-and-development-statements-faster-and-easier/current.html,f570927e428032f52b1f5bc5da21c2260063ca38a22dee7e235d2635af9a88eb,2026-09-04T10:38:30Z,2026-09-26T07:51:00Z,active,sitemap/link
https://www.vic.gov.au/early-childhood-update-august-2025/information-sharing-and-maram-reforms,Information sharing and MARAM reforms | vic.gov.au,archive/gov/vic-gov/pages/early-childhood-update-august-2025/information-sharing-and-maram-reforms/current.html,313a45bccef0a3b7ce486ce53c4a913f6a13e362d811fd2119b44b2fd7bbebee,2026-09-04T10:38:30Z,2026-09-26T07:51:00Z,active,sitemap/link
https://www.vic.gov.au/early-childhood-update-august-2025/supports-for-early-career-teachers-and-educators,Supports for early career teachers and educators | vic.gov.au,archive/gov/vic-gov/pages/early-childhood-update-august-2025/supports-for-early-career-teachers-and-educators/current.html,fe30b70816b6698fd3bdd938ae82cd2ba9b1eeeb4a880b346596bb3bb701c96b,2026-09-04T10:38:30Z,2026-09-26T07:51:00Z,active,sitemap/link
https://www.vic.gov.au/early-childhood-update-august-2025/the-journey-to-excellence,The journey to excellence | vic.gov.au,archive/gov/vic-gov/pages/early-childhood-update-august-2025/the-journey-to-excellence/current.html,0d1388bc43315367230ab8d6bca0f39e4a1741f6bca47b1f1988560d335e0e03,2026-09-04T10:38:30Z,2026-09-26T07:51:00Z,active,sitemap/link
https://www.vic.gov.au/early-childhood-update-august-2025/updated-koorie-kids-shine-communications-resource,Updated Koorie Kids Shine communications resource | vic.gov.au,archive/gov/vic-gov/pages/early-childhood-update-august-2025/updated-koorie-kids-shine-communications-resource/current.html,42ecd7a7727c2a419f12d18a04ec1f377458145ae82b1b2ea4f29094965a70a1,2026-09-04T10:38:30Z,2026-09-26T07:51:00Z,active,sitemap/link
https://www.vic.gov.au/early-childhood-update-august-2025/using-the-early-childhood-workforce-retention-guide,Using the Early Childhood Workforce Retention Guide | vic.gov.au,archive/gov/vic-gov/pages/early-childhood-update-august-2025/using-the-early-childhood-workforce-retention-guide/current.html,dba8c0a5d8b513211dbc7823052c189925ce7b993c28b0887d4ab7994b076baa,2026-09-04T10:38:30Z,2026-09-26T07:51:00Z,active,sitemap/link
https://www.vic.gov.au/early-childhood-update-august-2026,Early Childhood Update - August 2026 | vic.gov.au,archive/gov/vic-gov/pages/early-childhood-update-august-2026/current.html,77dd3e7aac95a6a905abd9fe33a0a513628224fb3868c2019c58a1548093c25e,2026-09-04T10:38:30Z,2026-09-26T07:51:00Z,active,sitemap/link
https://www.vic.gov.au/early-childhood-update-august-2026/2026-annual-kindergarten-census,2026 Annual Kindergarten Census | vic.gov.au,archive/gov/vic-gov/pages/early-childhood-update-august-2026/2026-annual-kindergarten-census/current.html,0d9b041c5535d13d662b7b09d8589e2670551203ca9e12bb22620612cee616ee,2026-09-04T10:38:30Z,2026-09-26T07:51:00Z,active,sitemap/link
https://www.vic.gov.au/early-childhood-update-august-2026/canine-companion-classroom-supports-connection-and-inclusion,A canine companion in the classroom supports connection and inclusion | vic.gov.au,archive/gov/vic-gov/pages/early-childhood-update-august-2026/canine-companion-classroom-supports-connection-and-inclusion/current.html,726d864c9c00af954d1d95254d85983525d54ef8357e06c7e8cd654d96e92e9e,2026-09-04T10:38:30Z,2026-09-26T07:51:00Z,active,sitemap/link
https://www.vic.gov.au/early-childhood-update-august-2026/child-safety-and-protection-training,Child safety and protection training | vic.gov.au,archive/gov/vic-gov/pages/early-childhood-update-august-2026/child-safety-and-protection-training/current.html,fc59dfb20f87069b5a07712d0e8b24224d9fc25bb5dd7a82db44a6ec9bf79a80,2026-09-04T10:38:30Z,2026-09-26T07:51:00Z,active,sitemap/link
https://www.vic.gov.au/early-childhood-update-august-2026/collection-surplus-kinder-kits,Collection of surplus Kinder Kits | vic.gov.au,archive/gov/vic-gov/pages/early-childhood-update-august-2026/collection-surplus-kinder-kits/current.html,5e18aa538124c8d420b440257dd34ae5f4424553011bd02564a83e386e7d54ee,2026-09-04T10:38:30Z,2026-09-26T07:51:00Z,active,sitemap/link
https://www.vic.gov.au/early-childhood-update-august-2026/completing-2026-transition-learning-and-development-statements,Completing 2026 Transition Learning and Development Statements | vic.gov.au,archive/gov/vic-gov/pages/early-childhood-update-august-2026/completing-2026-transition-learning-and-development-statements/current.html,46a083d33f62cc2d8769a30bc45e6b2c420ffa0309d92142954215a6e8fd5e87,2026-09-04T10:38:30Z,2026-09-26T07:51:00Z,active,sitemap/link
https://www.vic.gov.au/early-childhood-update-august-2026/early-childhood-aboriginal-pathways-scholarships-supporting-emerging-sector-leaders-start,Early Childhood Aboriginal Pathways Scholarships supporting emerging sector leaders from the start | vic.gov.au,archive/gov/vic-gov/pages/early-childhood-update-august-2026/early-childhood-aboriginal-pathways-scholarships-supporting-emerging-sector-leaders-start/current.html,2926e899a39f189d3d6c8699264d57d1a47f125d251fb6a52d461b23bdefcf1a,2026-09-04T10:38:30Z,2026-09-26T07:51:00Z,active,sitemap/link
https://www.vic.gov.au/early-childhood-update-august-2026/early-childhood-educators-day-2026,Early Childhood Educators’ Day 2026 | vic.gov.au,archive/gov/vic-gov/pages/early-childhood-update-august-2026/early-childhood-educators-day-2026/current.html,dfccea2130daef4df86cf7def1bc29f92a8b05dcee1fa37eec3c8e962714d05e,2026-09-04T10:38:30Z,2026-09-26T07:51:00Z,active,sitemap/link
https://www.vic.gov.au/early-childhood-update-august-2026/provisionally-registered-teacher-grants-program,Provisionally Registered Teacher Grants program | vic.gov.au,archive/gov/vic-gov/pages/early-childhood-update-august-2026/provisionally-registered-teacher-grants-program/current.html,63a5935d739faf5fa34e2b71946c3e2fee967a54f7f82158abf496c5069194b8,2026-09-04T10:38:30Z,2026-09-26T07:51:00Z,active,sitemap/link
https://www.vic.gov.au/early-childhood-update-august-2026/save-date-celebrate-educators,Save the date to celebrate educators | vic.gov.au,archive/gov/vic-gov/pages/early-childhood-update-august-2026/save-date-celebrate-educators/current.html,dd5a8562a1a020aa89d738f90696fe7d461e645b7cb932f6033bbe62ecc3ad22,2026-09-04T10:38:30Z,2026-09-26T07:51:00Z,active,sitemap/link
https://www.vic.gov.au/early-childhood-update-august-2026/supporting-children-disability-transition-school,Supporting children with a disability to transition to school | vic.gov.au,archive/gov/vic-gov/pages/early-childhood-update-august-2026/supporting-children-disability-transition-school/current.html,cb05ab780ae5b9c9f0ebe9a8a9564c47915f55ee5e7453037635f648004f6406,2026-09-04T10:38:30Z,2026-09-26T07:51:00Z,active,sitemap/link
https://www.vic.gov.au/early-childhood-update-august-2026/training-information-sharing-and-maram-reforms,Training for information sharing and MARAM reforms | vic.gov.au,archive/gov/vic-gov/pages/early-childhood-update-august-2026/training-information-sharing-and-maram-reforms/current.html,1e19be273d245f3b3982d521e7663a70193ceca69918bb21bab3464ff9c8313e,2026-09-04T10:38:30Z,2026-09-26T07:51:00Z,active,sitemap/link
https://www.vic.gov.au/early-childhood-update-december-2024,Early Childhood Update - December 2024 | vic.gov.au,archive/gov/vic-gov/pages/early-childhood-update-december-2024/current.html,b3abee3df079edcb6d696c9f888f87922e4ee1e2395082cf4f897ea9cf51521a,2026-09-04T10:38:30Z,2026-09-26T07:51:00Z,active,sitemap/link
https://www.vic.gov.au/early-childhood-update-december-2024/accessing-arrival-2025,Accessing Arrival in 2025 | vic.gov.au,archive/gov/vic-gov/pages/early-childhood-update-december-2024/accessing-arrival-2025/current.html,9a43949fccc5fc455a8b23118d846508bff1ba10e3a1840c4f40d4834db25cdc,2026-09-04T10:38:30Z,2026-09-26T07:51:00Z,active,sitemap/link
https://www.vic.gov.au/early-childhood-update-december-2024/applications-open-building-blocks-capacity-building-grants,Applications open for Building Blocks Capacity Building grants | vic.gov.au,archive/gov/vic-gov/pages/early-childhood-update-december-2024/applications-open-building-blocks-capacity-building-grants/current.html,61f2b07036a171bd032a96c687eb83b98a99e89052d22dadfe545382e4947e69,2026-09-04T10:38:30Z,2026-09-26T07:51:00Z,active,sitemap/link
https://www.vic.gov.au/early-childhood-update-december-2024/applications-open-toy-library-grants-program,Applications open for Toy Library Grants Program | vic.gov.au,archive/gov/vic-gov/pages/early-childhood-update-december-2024/applications-open-toy-library-grants-program/current.html,ebb719ee505653f4af15cb4d005d7c40b48c206e1de42865372949f8526a4681,2026-09-04T10:38:30Z,2026-09-26T07:51:00Z,active,sitemap/link
https://www.vic.gov.au/early-childhood-update-december-2024/check-out-new-pre-prep-calculator,Check out the new Pre-Prep Calculator | vic.gov.au,archive/gov/vic-gov/pages/early-childhood-update-december-2024/check-out-new-pre-prep-calculator/current.html,726319835ebc8ece60d7f07d4987e8f9d0b40ee7135c27f62fc7b1175501740f,2026-09-04T10:38:30Z,2026-09-26T07:51:00Z,active,sitemap/link
https://www.vic.gov.au/early-childhood-update-december-2024/early-childhood-education-and-care-staff-survey-2024,Early Childhood Education and Care Staff Survey 2024 | vic.gov.au,archive/gov/vic-gov/pages/early-childhood-update-december-2024/early-childhood-education-and-care-staff-survey-2024/current.html,a6d9216bfbd4c4a7156d599ef6621dc50bd4e807f7c4353f1cc1b5d0f21449cb,2026-09-04T10:38:30Z,2026-09-26T07:51:00Z,active,sitemap/link
https://www.vic.gov.au/early-childhood-update-december-2024/kinder-kits-2025,Kinder Kits for 2025 | vic.gov.au,archive/gov/vic-gov/pages/early-childhood-update-december-2024/kinder-kits-2025/current.html,d0f97f179e16976ead5093d117973a15d6a45fb0e79a5ce991fbed5e600c9b83,2026-09-04T10:38:30Z,2026-09-26T07:51:00Z,active,sitemap/link
https://www.vic.gov.au/early-childhood-update-december-2024/looking-new-kindergarten-year,Looking to the new kindergarten year | vic.gov.au,archive/gov/vic-gov/pages/early-childhood-update-december-2024/looking-new-kindergarten-year/current.html,ff58105ae3cba62335a9c2ad25690a26ffc056e51a26f43a679ca041930eb967,2026-09-04T10:38:30Z,2026-09-26T07:51:00Z,active,sitemap/link
https://www.vic.gov.au/early-childhood-update-december-2024/new-provider-early-childhood-language-services,New provider for early childhood language services | vic.gov.au,archive/gov/vic-gov/pages/early-childhood-update-december-2024/new-provider-early-childhood-language-services/current.html,217b72c729d599787d7dd97e82f857819d6ca63afec39949ddf33906f38b8665,2026-09-04T10:38:30Z,2026-09-26T07:51:00Z,active,sitemap/link
https://www.vic.gov.au/early-childhood-update-december-2024/raising-children-victoria-survey,Raising Children in Victoria survey | vic.gov.au,archive/gov/vic-gov/pages/early-childhood-update-december-2024/raising-children-victoria-survey/current.html,5120c00686eb2437213b97a702e3ae6f6c91eb205b222eb7760f96c60915f85c,2026-09-04T10:38:30Z,2026-09-26T07:51:00Z,active,sitemap/link
https://www.vic.gov.au/early-childhood-update-december-2024/reflections-2024-and-looking-ahead-year-come,Reflections on 2024 and looking ahead to the year to come | vic.gov.au,archive/gov/vic-gov/pages/early-childhood-update-december-2024/reflections-2024-and-looking-ahead-year-come/current.html,40837b97fb6982ee8f8cf99afe007c2ecb4529b37681d52eb80de504cb4ea4b9,2026-09-04T10:38:30Z,2026-09-26T07:51:00Z,active,sitemap/link
https://www.vic.gov.au/early-childhood-update-december-2024/school-saving-bonus-now-available-children-transitioning-school,School Saving Bonus now available for children transitioning to school | vic.gov.au,archive/gov/vic-gov/pages/early-childhood-update-december-2024/school-saving-bonus-now-available-children-transitioning-school/current.html,57487bb3c1f4bdf4a5911b489b3a57b299e47583ed1abd63daccad126c22c12a,2026-09-04T10:38:30Z,2026-09-26T07:51:00Z,active,sitemap/link
https://www.vic.gov.au/early-childhood-update-december-2024/victorian-early-years-awards-2024-winners-announced,Victorian Early Years Awards 2024 winners announced | vic.gov.au,archive/gov/vic-gov/pages/early-childhood-update-december-2024/victorian-early-years-awards-2024-winners-announced/current.html,30ca815e39c3339d19b503d06cc0030b7da06e61750d3e60275e4207ecb20ded,2026-09-04T10:38:30Z,2026-09-26T07:51:00Z,active,sitemap/link
https://www.vic.gov.au/early-childhood-update-december-2024/victorias-skilled-visa-nomination-program-boosting-our-early-childhood-workforce,Victoria’s skilled visa nomination program boosting our early childhood workforce | vic.gov.au,archive/gov/vic-gov/pages/early-childhood-update-december-2024/victorias-skilled-visa-nomination-program-boosting-our-early-childhood-workforce/current.html,ac4e8996b6867aa06b98cb22c87db30612caf656124f8339f8d59df976a6ee78,2026-09-04T10:38:30Z,2026-09-26T07:51:00Z,active,sitemap/link
https://www.vic.gov.au/early-childhood-update-december-2025,Early Childhood Update - December 2025 | vic.gov.au,archive/gov/vic-gov/pages/early-childhood-update-december-2025/current.html,5b33216982806db0399ee1b507804faac665275cfd412ac72e7a3b4a4ede3797,2026-09-04T10:38:30Z,2026-09-26T07:51:00Z,active,sitemap/link
https://www.vic.gov.au/early-childhood-update-december-2025/conversations-families-about-pre-prep,Conversations with families about Pre-Prep | vic.gov.au,archive/gov/vic-gov/pages/early-childhood-update-december-2025/conversations-families-about-pre-prep/current.html,c3f4148bf898b3d5d7ad1ba03940d94b2031dec0be5c8d5b583415ec8cdb0e06,2026-09-04T10:38:30Z,2026-09-26T07:51:00Z,active,sitemap/link
https://www.vic.gov.au/early-childhood-update-december-2025/creating-classroom-where-diversity-embraced-and-celebrated,Creating a classroom where diversity is embraced and celebrated | vic.gov.au,archive/gov/vic-gov/pages/early-childhood-update-december-2025/creating-classroom-where-diversity-embraced-and-celebrated/current.html,b7e41d0c52a0c7c28d1df33b44f88c62870569b2e8be3e2a50923a3de218be11,2026-09-04T10:38:30Z,2026-09-26T07:51:00Z,active,sitemap/link
https://www.vic.gov.au/early-childhood-update-december-2025/early-childhood-workforce-register,Early Childhood Workforce Register | vic.gov.au,archive/gov/vic-gov/pages/early-childhood-update-december-2025/early-childhood-workforce-register/current.html,14677d1f6d707fbdd527c846ac867e5327ce0d58c199f60e3505bc81508fb0c5,2026-09-04T10:38:30Z,2026-09-26T07:51:00Z,active,sitemap/link
https://www.vic.gov.au/early-childhood-update-december-2025/free-public-transport,Free public transport | vic.gov.au,archive/gov/vic-gov/pages/early-childhood-update-december-2025/free-public-transport/current.html,95ff876103059e06a74fac5e88747a5b57965bfaa3db4c6ba1b715597de27539,2026-09-04T10:38:30Z,2026-09-26T07:51:00Z,active,sitemap/link
https://www.vic.gov.au/early-childhood-update-december-2025/get-ready-new-kindergarten-year,Get ready for the new kindergarten year | vic.gov.au,archive/gov/vic-gov/pages/early-childhood-update-december-2025/get-ready-new-kindergarten-year/current.html,e3ac47db5b274eb3987808f8b2b7b630a0b2f7fa669a5516b1316ddec69e854b,2026-09-04T10:38:30Z,2026-09-26T07:51:00Z,active,sitemap/link
https://www.vic.gov.au/early-childhood-update-december-2025/kinder-kits-2026,Kinder Kits for 2026 | vic.gov.au,archive/gov/vic-gov/pages/early-childhood-update-december-2025/kinder-kits-2026/current.html,47e535777d2b8732f18f22eef6147239fb11132b357c3fd66ed5073ee0796a21,2026-09-04T10:38:30Z,2026-09-26T07:51:00Z,active,sitemap/link
https://www.vic.gov.au/early-childhood-update-december-2025/reflecting-2025-and-looking-new-year,Reflecting on 2025 and looking to the new year | vic.gov.au,archive/gov/vic-gov/pages/early-childhood-update-december-2025/reflecting-2025-and-looking-new-year/current.html,63d8ab44c7c39f72f79f95bb4e06f4238a9b036e3b34cacf1950f80e3fc71f02,2026-09-04T10:38:30Z,2026-09-26T07:51:00Z,active,sitemap/link
https://www.vic.gov.au/early-childhood-update-december-2025/scholarship-opens-door-lifelong-dream-early-childhood-educator,Scholarship opens door to lifelong dream for early childhood educator | vic.gov.au,archive/gov/vic-gov/pages/early-childhood-update-december-2025/scholarship-opens-door-lifelong-dream-early-childhood-educator/current.html,b38d462fd77374cee2632cded6ade0c098b1be8774d2c25f3591bf3b41c5dd8f,2026-09-04T10:38:30Z,2026-09-26T07:51:00Z,active,sitemap/link
https://www.vic.gov.au/early-childhood-update-december-2025/victorian-early-years-awards-2025-winners,Victorian Early Years Awards 2025 winners | vic.gov.au,archive/gov/vic-gov/pages/early-childhood-update-december-2025/victorian-early-years-awards-2025-winners/current.html,a7121d5f098899ac69ab319ba0cb755786413edfe62dc8afbf4f1f92c99616b2,2026-09-04T10:38:30Z,2026-09-26T07:51:00Z,active,sitemap/link
https://www.vic.gov.au/early-childhood-update-december-2025/victorian-skilled-visa-nomination-program,Victorian Skilled Visa Nomination program | vic.gov.au,archive/gov/vic-gov/pages/early-childhood-update-december-2025/victorian-skilled-visa-nomination-program/current.html,d7b74384f759fe6c059a223966c5139037a5d56389396f5282f61766bbe4cbd3,2026-09-04T10:38:30Z,2026-09-26T07:51:00Z,active,sitemap/link
https://www.vic.gov.au/early-childhood-update-february-2024,Early Childhood Update - February 2024 | vic.gov.au,archive/gov/vic-gov/pages/early-childhood-update-february-2024/current.html,852933420572f8b271141b4dc52bcfc41fbf322ab4f21bca0d50294f22a801c3,2026-09-04T10:38:30Z,2026-09-26T07:51:00Z,active,sitemap/link
https://www.vic.gov.au/early-childhood-update-february-2024/best-start-best-life-evening-leadership-series,"Best Start, Best Life Evening Leadership Series | vic.gov.au",archive/gov/vic-gov/pages/early-childhood-update-february-2024/best-start-best-life-evening-leadership-series/current.html,881a0ff8b38da281a804f75b43e9969a2aae7ed430dfcadedcec1dee8dbdd9c6,2026-09-04T10:38:30Z,2026-09-26T07:51:00Z,active,sitemap/link
https://www.vic.gov.au/early-childhood-update-february-2024/building-our-workforce-through-early-childhood-tertiary,Building our workforce through Early Childhood Tertiary Partnerships | vic.gov.au,archive/gov/vic-gov/pages/early-childhood-update-february-2024/building-our-workforce-through-early-childhood-tertiary/current.html,acbc5568fb87dd84122dce692642d8c2b14be2b0d58b35a2690c1110ef86e67d,2026-09-04T10:38:30Z,2026-09-26T07:51:00Z,active,sitemap/link
https://www.vic.gov.au/early-childhood-update-february-2024/complying-australias-foreign-relations-act,Complying with Australia’s Foreign Relations Act | vic.gov.au,archive/gov/vic-gov/pages/early-childhood-update-february-2024/complying-australias-foreign-relations-act/current.html,0d626b3ac75493a0b1c97c0d655b4f5e9360cbb45032d907a8d497cb28cf577c,2026-09-04T10:38:30Z,2026-09-26T07:51:00Z,active,sitemap/link
https://www.vic.gov.au/early-childhood-update-february-2024/enhancing-disability-inclusion-victorian-kindergartens,Enhancing disability inclusion in Victorian kindergartens | vic.gov.au,archive/gov/vic-gov/pages/early-childhood-update-february-2024/enhancing-disability-inclusion-victorian-kindergartens/current.html,23d2f53657b27e15682d4f8d61efc0f1b186a85e9e1b6872298335b8fddaf0a0,2026-09-04T10:38:30Z,2026-09-26T07:51:00Z,active,sitemap/link
https://www.vic.gov.au/early-childhood-update-february-2024/express-your-interest-victorian-educational-leadership-program,Express your interest in the Victorian Educational Leadership Program | vic.gov.au,archive/gov/vic-gov/pages/early-childhood-update-february-2024/express-your-interest-victorian-educational-leadership-program/current.html,a8bc84af37aa8e3e0d6851b21383714e312768921532e6ac02612ed06d35e095,2026-09-04T10:38:30Z,2026-09-26T07:51:00Z,active,sitemap/link
https://www.vic.gov.au/early-childhood-update-february-2024/kinder-kits-are-here-2024,Kinder Kits are here for 2024! | vic.gov.au,archive/gov/vic-gov/pages/early-childhood-update-february-2024/kinder-kits-are-here-2024/current.html,385456f5051dbc2e50ca123694469674521fa3b120c4306d48acc742b7d53264,2026-09-04T10:38:30Z,2026-09-26T07:51:00Z,active,sitemap/link
https://www.vic.gov.au/early-childhood-update-february-2024/protecting-against-mosquito-borne-diseases,Protecting against mosquito-borne diseases | vic.gov.au,archive/gov/vic-gov/pages/early-childhood-update-february-2024/protecting-against-mosquito-borne-diseases/current.html,808141e0f31d635f2b3712653bc38fb6e67fae09587fa0470c8110fce01ec80c,2026-09-04T10:38:30Z,2026-09-26T07:51:00Z,active,sitemap/link
https://www.vic.gov.au/early-childhood-update-february-2024/support-our-revision-victorian-early-years-learning,Support our revision of the Victorian Early Years Learning and Development Framework | vic.gov.au,archive/gov/vic-gov/pages/early-childhood-update-february-2024/support-our-revision-victorian-early-years-learning/current.html,0db19cb2bf42f0253ed0823cbbe50169eb350d49df25fc2d4eeb557bf301cd1c,2026-09-04T10:38:30Z,2026-09-26T07:51:00Z,active,sitemap/link
https://www.vic.gov.au/early-childhood-update-february-2024/supporting-our-workforce-through-best-start-best-life-reforms,"Supporting our workforce through Best Start, Best Life reforms | vic.gov.au",archive/gov/vic-gov/pages/early-childhood-update-february-2024/supporting-our-workforce-through-best-start-best-life-reforms/current.html,a290811d419506b6f245fac1c5735b81fe5518e806d5780517b88e8b834ad649,2026-09-04T10:38:30Z,2026-09-26T07:51:00Z,active,sitemap/link
https://www.vic.gov.au/early-childhood-update-february-2024/victorian-early-childhood-teacher-and-educator-incentives,Victorian Early Childhood Teacher and Educator Incentives programs for 2023–24 | vic.gov.au,archive/gov/vic-gov/pages/early-childhood-update-february-2024/victorian-early-childhood-teacher-and-educator-incentives/current.html,eda7fb64c690ade04da760115628ece9ac29e2114259114d116ddbf3ac3a1039,2026-09-04T10:38:30Z,2026-09-26T07:51:00Z,active,sitemap/link
https://www.vic.gov.au/early-childhood-update-february-2024/victorias-visa-program-ready-boost-our-workforce,Victoria’s visa program ready to boost our workforce | vic.gov.au,archive/gov/vic-gov/pages/early-childhood-update-february-2024/victorias-visa-program-ready-boost-our-workforce/current.html,95c2ac4870c75bf010cfe0053d841f70ea99c38821ecc70827106a9c7de94211,2026-09-04T10:38:30Z,2026-09-26T07:51:00Z,active,sitemap/link
https://www.vic.gov.au/early-childhood-update-february-2024/welcome-2024,Welcome to 2024 | vic.gov.au,archive/gov/vic-gov/pages/early-childhood-update-february-2024/welcome-2024/current.html,ad32f4b76ce94a2b6b1d1f1bb33ba036816891bad5f7e044b574266797b80dff,2026-09-04T10:38:30Z,2026-09-26T07:51:00Z,active,sitemap/link
https://www.vic.gov.au/early-childhood-update-february-2025,Early Childhood Update - February 2025 | vic.gov.au,archive/gov/vic-gov/pages/early-childhood-update-february-2025/current.html,6b0c3194e8e82a2c54a02f53ebc911ee1b96e0d281b3c06a338f0d0aa674e13f,2026-09-04T10:38:30Z,2026-09-26T07:51:00Z,active,sitemap/link
https://www.vic.gov.au/early-childhood-update-february-2025/be-you,Be You | vic.gov.au,archive/gov/vic-gov/pages/early-childhood-update-february-2025/be-you/current.html,7032f484051ec0149201d6a76f6dac4bbd47cc7b51e18e89fc7e9cbc5051093a,2026-09-04T10:38:30Z,2026-09-26T07:51:00Z,active,sitemap/link
https://www.vic.gov.au/early-childhood-update-february-2025/coaching-supports-early-childhood-professionals,Coaching supports for early childhood professionals | vic.gov.au,archive/gov/vic-gov/pages/early-childhood-update-february-2025/coaching-supports-early-childhood-professionals/current.html,249c0791360a73b0704816983daed96fd946ad4e73ab68e1bf9e14fb6fd97f34,2026-09-04T10:38:30Z,2026-09-26T07:51:00Z,active,sitemap/link
https://www.vic.gov.au/early-childhood-update-february-2025/complying-australias-foreign-relations-act,Complying with Australia’s Foreign Relations Act | vic.gov.au,archive/gov/vic-gov/pages/early-childhood-update-february-2025/complying-australias-foreign-relations-act/current.html,431bbe146531d292624212eb0c051c3bcb2d38ddaa8b31311b6b29d1cbd139c3,2026-09-04T10:38:30Z,2026-09-26T07:51:00Z,active,sitemap/link
https://www.vic.gov.au/early-childhood-update-february-2025/effective-mentoring-program-experienced-teachers,Effective Mentoring Program for experienced teachers | vic.gov.au,archive/gov/vic-gov/pages/early-childhood-update-february-2025/effective-mentoring-program-experienced-teachers/current.html,8504c9620210262788cca20cbae9db7577d8049f5e10dd90bf5b18cddc52acba,2026-09-04T10:38:30Z,2026-09-26T07:51:00Z,active,sitemap/link
https://www.vic.gov.au/early-childhood-update-february-2025/helping-early-childhood-education-trainees-gaining-edge,Helping early childhood education trainees with Gaining the Edge | vic.gov.au,archive/gov/vic-gov/pages/early-childhood-update-february-2025/helping-early-childhood-education-trainees-gaining-edge/current.html,193e65b804b6886bc23a6ba65f8f019cb25a0143ca5810601030d81c63bb7c69,2026-09-04T10:38:30Z,2026-09-26T07:51:00Z,active,sitemap/link
https://www.vic.gov.au/early-childhood-update-february-2025/introducing-arrival,Introducing Arrival | vic.gov.au,archive/gov/vic-gov/pages/early-childhood-update-february-2025/introducing-arrival/current.html,9710ddc285429149bdba871af7a27bd8190c3e62eb3b7679a78b3d5aaeb0e9f6,2026-09-04T10:38:30Z,2026-09-26T07:51:00Z,active,sitemap/link
https://www.vic.gov.au/early-childhood-update-february-2025/kinder-kits-are-here-2025,Kinder Kits are here for 2025! | vic.gov.au,archive/gov/vic-gov/pages/early-childhood-update-february-2025/kinder-kits-are-here-2025/current.html,3ff3e33decc4271d09d2ad93b3b945da87b942f59d25159c4fba769999face01,2026-09-04T10:38:30Z,2026-09-26T07:51:00Z,active,sitemap/link
https://www.vic.gov.au/early-childhood-update-february-2025/learn-more-about-skilled-visa-nomination-program,Learn more about the skilled visa nomination program | vic.gov.au,archive/gov/vic-gov/pages/early-childhood-update-february-2025/learn-more-about-skilled-visa-nomination-program/current.html,ccf500c2021213d886fe8ff4dfdd096cc83bd239a73f861abb1a4c043f937258,2026-09-04T10:38:30Z,2026-09-26T07:51:00Z,active,sitemap/link
https://www.vic.gov.au/early-childhood-update-february-2025/looking-after-your-health-and-wellbeing,Looking after your health and wellbeing | vic.gov.au,archive/gov/vic-gov/pages/early-childhood-update-february-2025/looking-after-your-health-and-wellbeing/current.html,3311a29c49e6de4f75d8196e155188e53eed79721349a9f7e74d532ac856922c,2026-09-04T10:38:30Z,2026-09-26T07:51:00Z,active,sitemap/link
https://www.vic.gov.au/early-childhood-update-february-2025/new-early-learning-and-childcare-centres-now-open,New early learning and childcare centres now open | vic.gov.au,archive/gov/vic-gov/pages/early-childhood-update-february-2025/new-early-learning-and-childcare-centres-now-open/current.html,41fae336b6d7b65ba7a404593654dbf2993299613c100144457fb34c16347682,2026-09-04T10:38:30Z,2026-09-26T07:51:00Z,active,sitemap/link
https://www.vic.gov.au/early-childhood-update-february-2025/reflecting-leadership,Reflecting on leadership | vic.gov.au,archive/gov/vic-gov/pages/early-childhood-update-february-2025/reflecting-leadership/current.html,55af78d7e64869facb811a5b866fd628b0e0f176e22648264720782a5cc64e67,2026-09-04T10:38:30Z,2026-09-26T07:51:00Z,active,sitemap/link
https://www.vic.gov.au/early-childhood-update-february-2025/support-services-expand-their-education-programs,Support for services to expand their education programs | vic.gov.au,archive/gov/vic-gov/pages/early-childhood-update-february-2025/support-services-expand-their-education-programs/current.html,fe5e315a2c82407dda5221c93ca1945787ceade94e57b6a2edf422ec52e3812b,2026-09-04T10:38:30Z,2026-09-26T07:51:00Z,active,sitemap/link
